ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60655,31,07/26/2020,08/01/2020,26,399,90,1385.2,566,6151,1965,21354.7,0.1,0.1,0,9,0.0,31.2,28804,60655-2020-31,POINT (-87.701434 41.696456)
60655,32,08/02/2020,08/08/2020,37,436,128,1513.7,490,6641,1701,23055.8,0.1,0.1,1,10,3.5,34.7,28804,60655-2020-32,POINT (-87.701434 41.696456)
60655,33,08/09/2020,08/15/2020,54,490,188,1701.2,619,7260,2149,25204.8,0.1,0.1,1,11,3.5,38.2,28804,60655-2020-33,POINT (-87.701434 41.696456)
60647,20,05/16/2021,05/22/2021,35,8918,40,10191,1784,150347,2039,171807.5,0.0,0.1,3,151,3.4,172.6,87509,60647-2021-20,POINT (-87.701101 41.921058)
60647,21,05/23/2021,05/29/2021,27,8945,31,10221.8,1715,152062,1960,173767.3,0.0,0.1,1,152,1.1,173.7,87509,60647-2021-21,POINT (-87.701101 41.921058)
60647,22,05/30/2021,06/05/2021,9,8954,10,10232.1,1517,153579,1734,175500.8,0.0,0.1,1,153,1.1,174.8,87509,60647-2021-22,POINT (-87.701101 41.921058)
60647,3,01/17/2021,01/23/2021,149,7344,170,8392.3,3161,105387,3612,120429.9,0.1,0.1,3,137,3.4,156.6,87509,60647-2021-3,POINT (-87.701101 41.921058)
60649,23,05/31/2020,06/06/2020,23,821,50,1783.9,403,4878,876,10598.8,0.1,0.2,9,118,19.6,256.4,46024,60649-2020-23,POINT (-87.571522 41.762202)
60655,34,08/16/2020,08/22/2020,39,529,135,1836.6,735,7995,2552,27756.6,0.1,0.1,2,13,6.9,45.1,28804,60655-2020-34,POINT (-87.701434 41.696456)
60655,35,08/23/2020,08/29/2020,51,580,177,2013.6,781,8776,2711,30468,0.1,0.1,0,13,0.0,45.1,28804,60655-2020-35,POINT (-87.701434 41.696456)
60655,36,08/30/2020,09/05/2020,26,606,90,2103.9,480,9256,1666,32134.4,0.1,0.1,0,13,0.0,45.1,28804,60655-2020-36,POINT (-87.701434 41.696456)
60655,37,09/06/2020,09/12/2020,20,626,69,2173.3,383,9639,1330,33464.1,0.1,0.1,0,13,0.0,45.1,28804,60655-2020-37,POINT (-87.701434 41.696456)
60655,38,09/13/2020,09/19/2020,25,651,87,2260.1,484,10123,1680,35144.4,0.1,0.1,0,13,0.0,45.1,28804,60655-2020-38,POINT (-87.701434 41.696456)
60655,39,09/20/2020,09/26/2020,34,685,118,2378.1,457,10580,1587,36731,0.1,0.1,0,13,0.0,45.1,28804,60655-2020-39,POINT (-87.701434 41.696456)
60655,42,10/11/2020,10/17/2020,117,884,406,3069,989,12702,3434,44098,0.1,0.1,1,15,3.5,52.1,28804,60655-2020-42,POINT (-87.701434 41.696456)
60655,43,10/18/2020,10/24/2020,140,1024,486,3555.1,1213,13915,4211,48309.3,0.1,0.1,0,15,0.0,52.1,28804,60655-2020-43,POINT (-87.701434 41.696456)
60655,23,06/06/2021,06/12/2021,11,3509,38,12182.3,402,40064,1396,139091.8,0.0,0.1,0,36,0.0,125.0,28804,60655-2021-23,POINT (-87.701434 41.696456)
60656,1,01/03/2021,01/09/2021,93,2292,337,8310.7,831,20506,3013,74353.7,0.1,0.1,2,37,7.3,134.2,27579,60656-2021-1,POINT (-87.817934 41.974566)
60656,15,04/11/2021,04/17/2021,72,3012,261,10921.4,807,30023,2926,108861.8,0.1,0.1,0,55,0.0,199.4,27579,60656-2021-15,POINT (-87.817934 41.974566)
60656,17,04/25/2021,05/01/2021,47,3111,170,11280.3,719,31554,2607,114413.1,0.1,0.1,0,56,0.0,203.1,27579,60656-2021-17,POINT (-87.817934 41.974566)
60656,18,05/02/2021,05/08/2021,34,3145,123,11403.6,720,32274,2611,117023.8,0.1,0.1,0,56,0.0,203.1,27579,60656-2021-18,POINT (-87.817934 41.974566)
60656,19,05/09/2021,05/15/2021,33,3178,120,11523.3,721,32995,2614,119638.1,0.1,0.1,1,57,3.6,206.7,27579,60656-2021-19,POINT (-87.817934 41.974566)
60656,20,05/16/2021,05/22/2021,23,3201,83,11606.7,581,33576,2107,121744.8,0.0,0.1,0,57,0.0,206.7,27579,60656-2021-20,POINT (-87.817934 41.974566)
60656,21,05/23/2021,05/29/2021,17,3218,62,11668.3,570,34146,2067,123811.6,0.0,0.1,0,57,0.0,206.7,27579,60656-2021-21,POINT (-87.817934 41.974566)
60656,22,05/30/2021,06/05/2021,11,3229,40,11708.2,514,34660,1864,125675.3,0.0,0.1,0,57,0.0,206.7,27579,60656-2021-22,POINT (-87.817934 41.974566)
60656,23,06/06/2021,06/12/2021,0,3229,0,11708.2,429,35089,1556,127230.9,0.0,0.1,0,57,0.0,206.7,27579,60656-2021-23,POINT (-87.817934 41.974566)
60656,6,02/07/2021,02/13/2021,33,2587,120,9380.3,576,23986,2088,86972,0.1,0.1,2,47,7.3,170.4,27579,60656-2021-6,POINT (-87.817934 41.974566)
60647,4,01/24/2021,01/30/2021,152,7496,174,8566,3256,108643,3721,124150.7,0.1,0.1,1,138,1.1,157.7,87509,60647-2021-4,POINT (-87.701101 41.921058)
60647,5,01/31/2021,02/06/2021,90,7586,103,8668.8,2754,111397,3147,127297.8,0.0,0.1,2,140,2.3,160.0,87509,60647-2021-5,POINT (-87.701101 41.921058)
60647,6,02/07/2021,02/13/2021,85,7671,97,8766,2588,113985,2957,130255.2,0.0,0.1,1,141,1.1,161.1,87509,60647-2021-6,POINT (-87.701101 41.921058)
60647,7,02/14/2021,02/20/2021,52,7723,59,8825.4,2188,116173,2500,132755.5,0.0,0.1,0,141,0.0,161.1,87509,60647-2021-7,POINT (-87.701101 41.921058)
60647,8,02/21/2021,02/27/2021,73,7796,83,8908.8,2617,118790,2990,135746,0.0,0.1,0,141,0.0,161.1,87509,60647-2021-8,POINT (-87.701101 41.921058)
60647,9,02/28/2021,03/06/2021,53,7849,61,8969.4,2729,121519,3118,138864.6,0.0,0.1,0,141,0.0,161.1,87509,60647-2021-9,POINT (-87.701101 41.921058)
60649,14,03/29/2020,04/04/2020,69,145,150,315.1,221,520,480,1129.8,0.3,0.2,7,10,15.2,21.7,46024,60649-2020-14,POINT (-87.571522 41.762202)
60649,15,04/05/2020,04/11/2020,74,219,161,475.8,212,732,461,1590.5,0.3,0.3,12,22,26.1,47.8,46024,60649-2020-15,POINT (-87.571522 41.762202)
60649,16,04/12/2020,04/18/2020,96,315,209,684.4,309,1041,671,2261.9,0.3,0.3,17,39,36.9,84.7,46024,60649-2020-16,POINT (-87.571522 41.762202)
60649,17,04/19/2020,04/25/2020,192,507,417,1101.6,497,1538,1080,3341.7,0.3,0.3,11,50,23.9,108.6,46024,60649-2020-17,POINT (-87.571522 41.762202)
60649,18,04/26/2020,05/02/2020,79,586,172,1273.2,423,1961,919,4260.8,0.2,0.3,25,75,54.3,163.0,46024,60649-2020-18,POINT (-87.571522 41.762202)
60649,19,05/03/2020,05/09/2020,67,653,146,1418.8,578,2539,1256,5516.7,0.1,0.2,12,87,26.1,189.0,46024,60649-2020-19,POINT (-87.571522 41.762202)
60649,29,07/12/2020,07/18/2020,30,952,65,2068.5,842,9731,1830,21143.3,0.0,0.1,0,123,0.0,267.3,46024,60649-2020-29,POINT (-87.571522 41.762202)
60649,30,07/19/2020,07/25/2020,30,982,65,2133.7,675,10406,1467,22609.9,0.0,0.1,1,124,2.2,269.4,46024,60649-2020-30,POINT (-87.571522 41.762202)
60649,31,07/26/2020,08/01/2020,29,1011,63,2196.7,796,11202,1730,24339.5,0.0,0.1,1,125,2.2,271.6,46024,60649-2020-31,POINT (-87.571522 41.762202)
60649,32,08/02/2020,08/08/2020,23,1034,50,2246.7,733,11935,1593,25932.1,0.0,0.1,0,125,0.0,271.6,46024,60649-2020-32,POINT (-87.571522 41.762202)
60649,33,08/09/2020,08/15/2020,24,1058,52,2298.8,737,12672,1601,27533.5,0.0,0.1,0,125,0.0,271.6,46024,60649-2020-33,POINT (-87.571522 41.762202)
60649,34,08/16/2020,08/22/2020,17,1075,37,2335.7,817,13489,1775,29308.6,0.0,0.1,0,125,0.0,271.6,46024,60649-2020-34,POINT (-87.571522 41.762202)
60649,35,08/23/2020,08/29/2020,21,1096,46,2381.4,695,14184,1510,30818.7,0.0,0.1,0,125,0.0,271.6,46024,60649-2020-35,POINT (-87.571522 41.762202)
60649,36,08/30/2020,09/05/2020,17,1113,37,2418.3,732,14916,1590,32409.2,0.0,0.1,0,125,0.0,271.6,46024,60649-2020-36,POINT (-87.571522 41.762202)
60649,37,09/06/2020,09/12/2020,17,1130,37,2455.2,617,15533,1341,33749.8,0.0,0.1,0,125,0.0,271.6,46024,60649-2020-37,POINT (-87.571522 41.762202)
60649,38,09/13/2020,09/19/2020,12,1142,26,2481.3,759,16292,1649,35398.9,0.0,0.1,0,125,0.0,271.6,46024,60649-2020-38,POINT (-87.571522 41.762202)
60656,7,02/14/2021,02/20/2021,21,2608,76,9456.5,514,24500,1864,88835.7,0.0,0.1,1,48,3.6,174.0,27579,60656-2021-7,POINT (-87.817934 41.974566)
60656,8,02/21/2021,02/27/2021,27,2635,98,9554.4,567,25067,2056,90891.6,0.1,0.1,3,51,10.9,184.9,27579,60656-2021-8,POINT (-87.817934 41.974566)
60656,9,02/28/2021,03/06/2021,42,2677,152,9706.7,622,25689,2255,93147,0.1,0.1,1,52,3.6,188.5,27579,60656-2021-9,POINT (-87.817934 41.974566)
60657,22,05/24/2020,05/30/2020,19,332,27,473.9,450,3555,642,5074.8,0.0,0.1,1,25,1.4,35.7,70052,60657-2020-22,POINT (-87.658216 41.939715)
60657,23,05/31/2020,06/06/2020,8,340,11,485.4,471,4026,672,5747.2,0.0,0.1,0,25,0.0,35.7,70052,60657-2020-23,POINT (-87.658216 41.939715)
60657,24,06/07/2020,06/13/2020,18,358,26,511,785,4811,1121,6867.8,0.0,0.1,1,26,1.4,37.1,70052,60657-2020-24,POINT (-87.658216 41.939715)
60657,25,06/14/2020,06/20/2020,11,369,16,526.8,762,5573,1088,7955.5,0.0,0.1,2,28,2.9,40.0,70052,60657-2020-25,POINT (-87.658216 41.939715)
60657,26,06/21/2020,06/27/2020,19,388,27,553.9,925,6498,1320,9276,0.0,0.1,0,28,0.0,40.0,70052,60657-2020-26,POINT (-87.658216 41.939715)
60657,27,06/28/2020,07/04/2020,27,415,38,592.4,1024,7522,1462,10737.7,0.0,0.1,0,28,0.0,40.0,70052,60657-2020-27,POINT (-87.658216 41.939715)
60657,28,07/05/2020,07/11/2020,52,467,74,666.6,1451,8973,2071,12809.1,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-28,POINT (-87.658216 41.939715)
60657,29,07/12/2020,07/18/2020,45,512,64,730.9,1490,10463,2127,14936,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-29,POINT (-87.658216 41.939715)
60657,30,07/19/2020,07/25/2020,39,551,56,786.6,1401,11864,2000,16936,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-30,POINT (-87.658216 41.939715)
60649,39,09/20/2020,09/26/2020,13,1155,28,2509.6,970,17262,2108,37506.5,0.0,0.1,0,125,0.0,271.6,46024,60649-2020-39,POINT (-87.571522 41.762202)
60649,40,09/27/2020,10/03/2020,19,1174,41,2550.8,891,18153,1936,39442.5,0.0,0.1,0,125,0.0,271.6,46024,60649-2020-40,POINT (-87.571522 41.762202)
60649,41,10/04/2020,10/10/2020,39,1213,85,2635.6,940,19093,2042,41484.9,0.0,0.1,0,125,0.0,271.6,46024,60649-2020-41,POINT (-87.571522 41.762202)
60649,43,10/18/2020,10/24/2020,60,1324,130,2876.8,1060,21075,2303,45791.3,0.1,0.1,0,126,0.0,273.8,46024,60649-2020-43,POINT (-87.571522 41.762202)
60649,44,10/25/2020,10/31/2020,78,1402,170,3046.2,1366,22441,2968,48759.3,0.1,0.1,0,126,0.0,273.8,46024,60649-2020-44,POINT (-87.571522 41.762202)
60649,45,11/01/2020,11/07/2020,131,1533,285,3330.9,1280,23721,2781,51540.5,0.1,0.1,0,126,0.0,273.8,46024,60649-2020-45,POINT (-87.571522 41.762202)
60649,46,11/08/2020,11/14/2020,185,1718,402,3732.8,2035,25756,4422,55962.1,0.1,0.1,1,127,2.2,275.9,46024,60649-2020-46,POINT (-87.571522 41.762202)
60649,47,11/15/2020,11/21/2020,145,1863,315,4047.9,1746,27502,3794,59755.8,0.1,0.1,4,131,8.7,284.6,46024,60649-2020-47,POINT (-87.571522 41.762202)
60649,48,11/22/2020,11/28/2020,121,1984,263,4310.8,1366,28868,2968,62723.8,0.1,0.1,3,134,6.5,291.2,46024,60649-2020-48,POINT (-87.571522 41.762202)
60649,49,11/29/2020,12/05/2020,123,2107,267,4578,1720,30588,3737,66461,0.1,0.1,1,135,2.2,293.3,46024,60649-2020-49,POINT (-87.571522 41.762202)
60649,50,12/06/2020,12/12/2020,125,2232,272,4849.6,1666,32254,3620,70080.8,0.1,0.1,0,135,0.0,293.3,46024,60649-2020-50,POINT (-87.571522 41.762202)
60649,51,12/13/2020,12/19/2020,89,2321,193,5043,1457,33711,3166,73246.6,0.1,0.1,3,138,6.5,299.8,46024,60649-2020-51,POINT (-87.571522 41.762202)
60657,31,07/26/2020,08/01/2020,25,576,36,822.2,1433,13297,2046,18981.6,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-31,POINT (-87.658216 41.939715)
60657,32,08/02/2020,08/08/2020,33,609,47,869.4,1541,14838,2200,21181.4,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-32,POINT (-87.658216 41.939715)
60657,33,08/09/2020,08/15/2020,45,654,64,933.6,1634,16472,2333,23514,0.0,0.0,1,29,1.4,41.4,70052,60657-2020-33,POINT (-87.658216 41.939715)
60657,34,08/16/2020,08/22/2020,60,714,86,1019.2,1784,18256,2547,26060.6,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-34,POINT (-87.658216 41.939715)
60657,35,08/23/2020,08/29/2020,52,766,74,1093.5,1647,19903,2351,28411.8,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-35,POINT (-87.658216 41.939715)
60657,37,09/06/2020,09/12/2020,58,887,83,1266.2,1456,23216,2078,33141.1,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-37,POINT (-87.658216 41.939715)
60657,38,09/13/2020,09/19/2020,71,958,101,1367.6,1846,25062,2635,35776.3,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-38,POINT (-87.658216 41.939715)
60657,39,09/20/2020,09/26/2020,60,1018,86,1453.2,1910,26972,2726,38502.8,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-39,POINT (-87.658216 41.939715)
60649,52,12/20/2020,12/26/2020,90,2411,196,5238.6,1112,34823,2416,75662.7,0.1,0.1,3,141,6.5,306.4,46024,60649-2020-52,POINT (-87.571522 41.762202)
60649,53,12/27/2020,01/02/2021,89,2500,193,5431.9,1083,35906,2353,78015.8,0.1,0.1,1,142,2.2,308.5,46024,60649-2020-53,POINT (-87.571522 41.762202)
60649,1,01/03/2021,01/09/2021,101,2601,220,5651.4,1488,37394,3233,81248.9,0.1,0.1,1,143,2.2,310.7,46024,60649-2021-1,POINT (-87.571522 41.762202)
60649,11,03/14/2021,03/20/2021,37,2980,80,6474.9,1399,49622,3040,107817.7,0.0,0.1,0,150,0.0,325.9,46024,60649-2021-11,POINT (-87.571522 41.762202)
60651,11,03/14/2021,03/20/2021,49,7149,78,11308.5,1423,61455,2251,97211.2,0.0,0.1,1,130,1.6,205.6,63218,60651-2021-11,POINT (-87.741017 41.901964)
60651,12,03/21/2021,03/27/2021,58,7207,92,11400.2,1401,62856,2216,99427.4,0.0,0.1,0,130,0.0,205.6,63218,60651-2021-12,POINT (-87.741017 41.901964)
60651,13,03/28/2021,04/03/2021,103,7310,163,11563.2,1453,64309,2298,101725.8,0.1,0.1,2,132,3.2,208.8,63218,60651-2021-13,POINT (-87.741017 41.901964)
60651,14,04/04/2021,04/10/2021,148,7458,234,11797.3,1673,65982,2646,104372.2,0.1,0.1,1,133,1.6,210.4,63218,60651-2021-14,POINT (-87.741017 41.901964)
60651,15,04/11/2021,04/17/2021,137,7595,217,12014,1852,67834,2930,107301.7,0.1,0.1,0,133,0.0,210.4,63218,60651-2021-15,POINT (-87.741017 41.901964)
60651,16,04/18/2021,04/24/2021,105,7700,166,12180.1,1899,69733,3004,110305.6,0.1,0.1,0,133,0.0,210.4,63218,60651-2021-16,POINT (-87.741017 41.901964)
60651,17,04/25/2021,05/01/2021,98,7798,155,12335.1,1747,71480,2764,113069.1,0.1,0.1,2,135,3.2,213.5,63218,60651-2021-17,POINT (-87.741017 41.901964)
60651,18,05/02/2021,05/08/2021,79,7877,125,12460.1,1733,73213,2741,115810.4,0.1,0.1,2,137,3.2,216.7,63218,60651-2021-18,POINT (-87.741017 41.901964)
60651,19,05/09/2021,05/15/2021,44,7921,70,12529.7,1494,74707,2363,118173.6,0.0,0.1,1,138,1.6,218.3,63218,60651-2021-19,POINT (-87.741017 41.901964)
60651,2,01/10/2021,01/16/2021,208,6493,329,10270.8,1750,49332,2768,78034.7,0.1,0.2,1,118,1.6,186.7,63218,60651-2021-2,POINT (-87.741017 41.901964)
60651,20,05/16/2021,05/22/2021,56,7977,89,12618.2,1438,76145,2275,120448.3,0.0,0.1,1,139,1.6,219.9,63218,60651-2021-20,POINT (-87.741017 41.901964)
60651,21,05/23/2021,05/29/2021,21,7998,33,12651.5,1157,77302,1830,122278.5,0.0,0.1,0,139,0.0,219.9,63218,60651-2021-21,POINT (-87.741017 41.901964)
60653,17,04/19/2020,04/25/2020,48,284,150,888.3,292,1048,913,3277.9,0.2,0.2,6,18,18.8,56.3,31972,60653-2020-17,POINT (-87.611244 41.819261)
60651,4,01/24/2021,01/30/2021,112,6762,177,10696.3,1568,52497,2480,83041.2,0.1,0.1,0,123,0.0,194.6,63218,60651-2021-4,POINT (-87.741017 41.901964)
60651,5,01/31/2021,02/06/2021,106,6868,168,10864,1282,53779,2028,85069.1,0.1,0.1,1,124,1.6,196.1,63218,60651-2021-5,POINT (-87.741017 41.901964)
60651,6,02/07/2021,02/13/2021,66,6934,104,10968.4,1156,54935,1829,86897.7,0.1,0.1,1,125,1.6,197.7,63218,60651-2021-6,POINT (-87.741017 41.901964)
60651,7,02/14/2021,02/20/2021,24,6958,38,11006.4,998,55933,1579,88476.4,0.0,0.1,0,125,0.0,197.7,63218,60651-2021-7,POINT (-87.741017 41.901964)
60651,8,02/21/2021,02/27/2021,52,7010,82,11088.6,1277,57210,2020,90496.4,0.0,0.1,2,127,3.2,200.9,63218,60651-2021-8,POINT (-87.741017 41.901964)
60652,37,09/06/2020,09/12/2020,50,1544,114,3516.5,663,13217,1510,30102.3,0.1,0.1,1,50,2.3,113.9,43907,60652-2020-37,POINT (-87.714238 41.745398)
60652,38,09/13/2020,09/19/2020,61,1605,139,3655.5,767,13984,1747,31849.1,0.1,0.1,0,50,0.0,113.9,43907,60652-2020-38,POINT (-87.714238 41.745398)
60652,39,09/20/2020,09/26/2020,57,1662,130,3785.3,783,14767,1783,33632.5,0.1,0.1,0,50,0.0,113.9,43907,60652-2020-39,POINT (-87.714238 41.745398)
60652,40,09/27/2020,10/03/2020,78,1740,178,3962.9,763,15530,1738,35370.2,0.1,0.1,1,51,2.3,116.2,43907,60652-2020-40,POINT (-87.714238 41.745398)
60652,41,10/04/2020,10/10/2020,110,1850,250,4213.5,914,16444,2082,37451.9,0.1,0.1,1,52,2.3,118.4,43907,60652-2020-41,POINT (-87.714238 41.745398)
60652,42,10/11/2020,10/17/2020,97,1947,221,4434.4,1055,17499,2403,39854.7,0.1,0.1,0,52,0.0,118.4,43907,60652-2020-42,POINT (-87.714238 41.745398)
60652,43,10/18/2020,10/24/2020,139,2086,317,4751,1170,18669,2665,42519.4,0.1,0.1,2,54,4.6,123.0,43907,60652-2020-43,POINT (-87.714238 41.745398)
60652,48,11/22/2020,11/28/2020,191,3321,435,7563.7,1139,25770,2594,58692.2,0.2,0.1,0,67,0.0,152.6,43907,60652-2020-48,POINT (-87.714238 41.745398)
60652,52,12/20/2020,12/26/2020,111,4001,253,9112.4,833,30400,1897,69237.3,0.2,0.1,3,79,6.8,179.9,43907,60652-2020-52,POINT (-87.714238 41.745398)
60652,53,12/27/2020,01/02/2021,154,4155,351,9463.2,982,31382,2236,71473.8,0.2,0.2,3,82,6.8,186.8,43907,60652-2020-53,POINT (-87.714238 41.745398)
60652,10,03/07/2021,03/13/2021,30,4863,68,11075.7,956,41817,2177,95239.9,0.0,0.1,0,90,0.0,205.0,43907,60652-2021-10,POINT (-87.714238 41.745398)
60652,11,03/14/2021,03/20/2021,24,4887,55,11130.3,995,42812,2266,97506.1,0.0,0.1,1,91,2.3,207.3,43907,60652-2021-11,POINT (-87.714238 41.745398)
60652,12,03/21/2021,03/27/2021,40,4927,91,11221.4,929,43741,2116,99621.9,0.0,0.1,1,92,2.3,209.5,43907,60652-2021-12,POINT (-87.714238 41.745398)
60652,13,03/28/2021,04/03/2021,44,4971,100,11321.7,899,44640,2048,101669.4,0.1,0.1,1,93,2.3,211.8,43907,60652-2021-13,POINT (-87.714238 41.745398)
60652,14,04/04/2021,04/10/2021,75,5046,171,11492.5,1203,45843,2740,104409.3,0.1,0.1,0,93,0.0,211.8,43907,60652-2021-14,POINT (-87.714238 41.745398)
60652,15,04/11/2021,04/17/2021,75,5121,171,11663.3,1050,46893,2391,106800.7,0.1,0.1,1,94,2.3,214.1,43907,60652-2021-15,POINT (-87.714238 41.745398)
60652,4,01/24/2021,01/30/2021,74,4641,168,10570.1,970,36007,2209,82007.4,0.1,0.1,1,85,2.3,193.6,43907,60652-2021-4,POINT (-87.714238 41.745398)
60653,50,12/06/2020,12/12/2020,115,1716,360,5367.2,1515,27194,4738,85055.7,0.1,0.1,2,49,6.3,153.3,31972,60653-2020-50,POINT (-87.611244 41.819261)
60653,51,12/13/2020,12/19/2020,81,1797,253,5620.5,1506,28700,4710,89766,0.1,0.1,0,49,0.0,153.3,31972,60653-2020-51,POINT (-87.611244 41.819261)
60653,52,12/20/2020,12/26/2020,57,1854,178,5798.8,1170,29870,3660,93425.5,0.1,0.1,2,51,6.3,159.5,31972,60653-2020-52,POINT (-87.611244 41.819261)
60653,53,12/27/2020,01/02/2021,62,1916,194,5992.7,1063,30933,3325,96750.3,0.1,0.1,1,52,3.1,162.6,31972,60653-2020-53,POINT (-87.611244 41.819261)
60653,1,01/03/2021,01/09/2021,79,1995,247,6239.8,1306,32239,4085,100835.1,0.1,0.1,1,53,3.1,165.8,31972,60653-2021-1,POINT (-87.611244 41.819261)
60655,44,10/25/2020,10/31/2020,143,1167,496,4051.5,975,14890,3385,51694.2,0.2,0.1,1,16,3.5,55.5,28804,60655-2020-44,POINT (-87.701434 41.696456)
60655,45,11/01/2020,11/07/2020,222,1389,771,4822.2,1129,16019,3920,55613.8,0.2,0.1,2,18,6.9,62.5,28804,60655-2020-45,POINT (-87.701434 41.696456)
60655,46,11/08/2020,11/14/2020,305,1694,1059,5881.1,1280,17299,4444,60057.6,0.2,0.1,1,19,3.5,66.0,28804,60655-2020-46,POINT (-87.701434 41.696456)
60655,47,11/15/2020,11/21/2020,208,1902,722,6603.2,1105,18404,3836,63893.9,0.2,0.1,1,20,3.5,69.4,28804,60655-2020-47,POINT (-87.701434 41.696456)
60655,48,11/22/2020,11/28/2020,142,2044,493,7096.2,909,19313,3156,67049.7,0.2,0.1,2,22,6.9,76.4,28804,60655-2020-48,POINT (-87.701434 41.696456)
60655,49,11/29/2020,12/05/2020,182,2226,632,7728.1,994,20307,3451,70500.6,0.2,0.1,3,25,10.4,86.8,28804,60655-2020-49,POINT (-87.701434 41.696456)
60655,50,12/06/2020,12/12/2020,137,2363,476,8203.7,975,21282,3385,73885.6,0.2,0.1,3,28,10.4,97.2,28804,60655-2020-50,POINT (-87.701434 41.696456)
60655,51,12/13/2020,12/19/2020,92,2455,319,8523.1,908,22190,3152,77037.9,0.1,0.1,1,29,3.5,100.7,28804,60655-2020-51,POINT (-87.701434 41.696456)
60655,52,12/20/2020,12/26/2020,87,2542,302,8825.2,846,23036,2937,79975,0.1,0.1,2,31,6.9,107.6,28804,60655-2020-52,POINT (-87.701434 41.696456)
60655,53,12/27/2020,01/02/2021,116,2658,403,9227.9,789,23825,2739,82714.2,0.2,0.1,0,31,0.0,107.6,28804,60655-2020-53,POINT (-87.701434 41.696456)
60655,1,01/03/2021,01/09/2021,147,2805,510,9738.2,1041,24866,3614,86328.3,0.2,0.1,0,31,0.0,107.6,28804,60655-2021-1,POINT (-87.701434 41.696456)
60655,10,03/07/2021,03/13/2021,14,3193,49,11085.3,695,31491,2413,109328.6,0.0,0.1,2,35,6.9,121.5,28804,60655-2021-10,POINT (-87.701434 41.696456)
60655,11,03/14/2021,03/20/2021,25,3218,87,11172.1,659,32150,2288,111616.4,0.0,0.1,0,35,0.0,121.5,28804,60655-2021-11,POINT (-87.701434 41.696456)
60655,12,03/21/2021,03/27/2021,27,3245,94,11265.8,730,32880,2534,114150.8,0.0,0.1,0,35,0.0,121.5,28804,60655-2021-12,POINT (-87.701434 41.696456)
60655,13,03/28/2021,04/03/2021,57,3302,198,11463.7,665,33545,2309,116459.5,0.1,0.1,1,36,3.5,125.0,28804,60655-2021-13,POINT (-87.701434 41.696456)
60655,14,04/04/2021,04/10/2021,35,3337,122,11585.2,851,34396,2954,119414,0.1,0.1,0,36,0.0,125.0,28804,60655-2021-14,POINT (-87.701434 41.696456)
60653,37,09/06/2020,09/12/2020,9,750,28,2345.8,510,13040,1595,40785.7,0.0,0.1,0,41,0.0,128.2,31972,60653-2020-37,POINT (-87.611244 41.819261)
60655,15,04/11/2021,04/17/2021,39,3376,135,11720.6,854,35250,2965,122378.8,0.0,0.1,0,36,0.0,125.0,28804,60655-2021-15,POINT (-87.701434 41.696456)
60655,16,04/18/2021,04/24/2021,45,3421,156,11876.8,830,36080,2882,125260.4,0.1,0.1,0,36,0.0,125.0,28804,60655-2021-16,POINT (-87.701434 41.696456)
60655,17,04/25/2021,05/01/2021,22,3443,76,11953.2,751,36831,2607,127867.7,0.0,0.1,0,36,0.0,125.0,28804,60655-2021-17,POINT (-87.701434 41.696456)
60666,19,05/09/2021,05/15/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2021-19,POINT (-87.896371 41.979511)
60655,18,05/02/2021,05/08/2021,21,3464,73,12026.1,748,37579,2597,130464.5,0.0,0.1,0,36,0.0,125.0,28804,60655-2021-18,POINT (-87.701434 41.696456)
60655,19,05/09/2021,05/15/2021,10,3474,35,12060.8,649,38228,2253,132717.7,0.0,0.1,0,36,0.0,125.0,28804,60655-2021-19,POINT (-87.701434 41.696456)
60604,19,05/09/2021,05/15/2021,0,109,0,13938.6,235,3765,30051,481457.8,0.0,0.0,0,0,0.0,0.0,782,60604-2021-19,POINT (-87.629029 41.878153)
60655,2,01/10/2021,01/16/2021,91,2896,316,10054.2,921,25787,3198,89525.8,0.1,0.1,0,31,0.0,107.6,28804,60655-2021-2,POINT (-87.701434 41.696456)
60655,20,05/16/2021,05/22/2021,18,3492,62,12123.3,582,38810,2021,134738.2,0.0,0.1,0,36,0.0,125.0,28804,60655-2021-20,POINT (-87.701434 41.696456)
60603,19,05/09/2021,05/15/2021,1,79,85,6729.1,75,2714,6388,231175.5,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-19,POINT (-87.625473 41.880112)
